ItemID,LocationID,ReportingPeriodID,ScenarioID,MonthID,Date,Sum_GrossMarginAmount,Sum_Regular_Sales_Dollars,Sum_Regular_Sales_Units
119870,524,20140301,1,1,2014-03-01 00:00:00,-1.5,0,0
119884,7,20140101,1,1,2014-01-01 00:00:00,-4,0,0
119884,28,20140301,1,1,2014-03-01 00:00:00,-4,0,0
119884,31,20140301,1,1,2014-03-01 00:00:00,-60,0,0
119884,33,20140101,1,1,2014-01-01 00:00:00,-4,0,0
119884,34,20140301,1,1,2014-03-01 00:00:00,-75,16,17
119884,37,20140301,1,1,2014-03-01 00:00:00,-48,0,0
119884,39,20140101,1,1,2014-01-01 00:00:00,-4,0,0
119892,36,20140701,1,1,2014-07-01 00:00:00,-1.75,0.5,1
119898,19,20140101,1,1,2014-01-01 00:00:00,1.69,4.87,3
119898,25,20140101,1,1,2014-01-01 00:00:00,1.26,3.38,2
119915,37,20140101,1,1,2014-01-01 00:00:00,2.98,6.98,2
119915,540,20140301,1,1,2014-03-01 00:00:00,4.47,10.47,3
119915,580,20140101,1,1,2014-01-01 00:00:00,2.98,6.98,2
119915,580,20140601,1,1,2014-06-01 00:00:00,0,0,0
119922,28,20140301,1,1,2014-03-01 00:00:00,1,0,0
119931,6,20140101,1,1,2014-01-01 00:00:00,-1.47,0,0
119933,14,20140301,1,1,2014-03-01 00:00:00,0.5,0,0
119934,32,20140101,1,1,2014-01-01 00:00:00,-1.98,0,0
119936,13,20140101,1,1,2014-01-01 00:00:00,1,0,0
119951,22,20140301,1,1,2014-03-01 00:00:00,0.78,1.79,1
119952,20,20140101,1,1,2014-01-01 00:00:00,-128.53,159.32,285
119952,31,20140101,1,1,2014-01-01 00:00:00,-2.07,15.1,17
119952,31,20140601,1,1,2014-06-01 00:00:00,2.96,4.98,2
119953,25,20140101,1,1,2014-01-01 00:00:00,0.84,3.87,3
119953,34,20140601,1,1,2014-06-01 00:00:00,-0.02,0.99,1
119954,12,20140101,1,1,2014-01-01 00:00:00,4.78,14.88,10
119954,24,20140101,1,1,2014-01-01 00:00:00,21.78,32.89,11
119954,27,20140101,1,1,2014-01-01 00:00:00,180.39,2178.64,1974
119954,28,20140301,1,1,2014-03-01 00:00:00,7.73,16.82,9
119954,28,20140701,1,1,2014-07-01 00:00:00,0.68,6.74,6
119954,33,20140601,1,1,2014-06-01 00:00:00,-0.28,0.75,1
119963,13,20140301,1,1,2014-03-01 00:00:00,-1,0,0
119975,20,20140101,1,1,2014-01-01 00:00:00,2,0,0
119981,11,20140101,1,1,2014-01-01 00:00:00,-5,0,0
119981,14,20140101,1,1,2014-01-01 00:00:00,-3,0,0
119981,20,20140101,1,1,2014-01-01 00:00:00,-42.99,-4.99,-1
119981,23,20140101,1,1,2014-01-01 00:00:00,-1,5,2
119981,26,20140101,1,1,2014-01-01 00:00:00,-2,0,0
119981,32,20140101,1,1,2014-01-01 00:00:00,-6,-6,0
119983,506,20140101,1,1,2014-01-01 00:00:00,1.74,2.99,1
119983,541,20140101,1,1,2014-01-01 00:00:00,1.74,2.99,1
119985,22,20140101,1,1,2014-01-01 00:00:00,0.74,1.99,1
120002,2,20140101,1,1,2014-01-01 00:00:00,3.6,4.85,5
120002,6,20140301,1,1,2014-03-01 00:00:00,1.48,1.98,2
120002,8,20140101,1,1,2014-01-01 00:00:00,17.02,22.77,23
120002,9,20140301,1,1,2014-03-01 00:00:00,0.74,0.99,1
120002,16,20140701,1,1,2014-07-01 00:00:00,1,2,4
120002,18,20140701,1,1,2014-07-01 00:00:00,1.5,3,6
120002,20,20140601,1,1,2014-06-01 00:00:00,2.22,2.97,3
120002,22,20140701,1,1,2014-07-01 00:00:00,3.75,2,4
120002,25,20140101,1,1,2014-01-01 00:00:00,0.74,0.99,1
120002,28,20140101,1,1,2014-01-01 00:00:00,4.44,5.94,6
120002,31,20140101,1,1,2014-01-01 00:00:00,2.22,2.97,3
120002,32,20140301,1,1,2014-03-01 00:00:00,1.48,1.98,2
120002,35,20140301,1,1,2014-03-01 00:00:00,0.74,0.99,1
120005,25,20140101,1,1,2014-01-01 00:00:00,1.98,5.98,2
120005,546,20140301,1,1,2014-03-01 00:00:00,-2,0,0
120013,14,20140101,1,1,2014-01-01 00:00:00,-1.4,0,0
120018,2,20140101,1,1,2014-01-01 00:00:00,-0.27,21.93,37
120018,6,20140101,1,1,2014-01-01 00:00:00,1.95,4.95,5
120018,8,20140101,1,1,2014-01-01 00:00:00,1.56,3.96,4
120018,9,20140101,1,1,2014-01-01 00:00:00,0.29,0.89,1
120018,11,20140101,1,1,2014-01-01 00:00:00,2.38,23.38,35
120018,12,20140101,1,1,2014-01-01 00:00:00,7.99,21.79,23
120018,22,20140301,1,1,2014-03-01 00:00:00,-0.8,4,8
120018,27,20140601,1,1,2014-06-01 00:00:00,-1.61,1.99,6
120018,31,20140101,1,1,2014-01-01 00:00:00,5.52,25.32,33
120018,34,20140101,1,1,2014-01-01 00:00:00,7.33,27.13,33
120018,37,20140101,1,1,2014-01-01 00:00:00,3.68,16.88,22
120018,40,20140101,1,1,2014-01-01 00:00:00,0.38,3.98,6
120022,522,20140101,1,1,2014-01-01 00:00:00,-12,0,0
120022,548,20140101,1,1,2014-01-01 00:00:00,-28,0,0
120022,570,20140101,1,1,2014-01-01 00:00:00,-12,0,0
120023,26,20140101,1,1,2014-01-01 00:00:00,-1.15,0.5,1
120026,23,20140101,1,1,2014-01-01 00:00:00,-12,0,0
120027,2,20140101,1,1,2014-01-01 00:00:00,41.12,83.12,28
120027,3,20140101,1,1,2014-01-01 00:00:00,8.94,17.94,6
120027,7,20140301,1,1,2014-03-01 00:00:00,1.49,2.99,1
120027,11,20140301,1,1,2014-03-01 00:00:00,1.49,2.99,1
120027,22,20140101,1,1,2014-01-01 00:00:00,5.96,11.96,4
120027,22,20140701,1,1,2014-07-01 00:00:00,2.5,0,0
120027,31,20140101,1,1,2014-01-01 00:00:00,8.94,17.94,6
120027,32,20140101,1,1,2014-01-01 00:00:00,7.45,14.95,5
120027,37,20140301,1,1,2014-03-01 00:00:00,1.49,2.99,1
120027,39,20140301,1,1,2014-03-01 00:00:00,11.92,23.92,8
120030,18,20140201,1,1,2014-02-01 00:00:00,13.48,19.98,2
120030,26,20140701,1,1,2014-07-01 00:00:00,3.75,0,0
120030,37,20140301,1,1,2014-03-01 00:00:00,6.74,9.99,1
120031,13,20140301,1,1,2014-03-01 00:00:00,1.74,4.99,1
120034,11,20140201,1,1,2014-02-01 00:00:00,0,0,0
120035,3,20140301,1,1,2014-03-01 00:00:00,-8,0,0
120035,4,20140301,1,1,2014-03-01 00:00:00,-10,0,0
120035,5,20140301,1,1,2014-03-01 00:00:00,-16,0,0
120035,7,20140201,1,1,2014-02-01 00:00:00,-8,0,0
120035,8,20140701,1,1,2014-07-01 00:00:00,-2.5,0.5,1
120035,10,20140201,1,1,2014-02-01 00:00:00,-46,26,24
120035,12,20140101,1,1,2014-01-01 00:00:00,1,0,0
120035,13,20140201,1,1,2014-02-01 00:00:00,-2,0,0
120035,13,20140601,1,1,2014-06-01 00:00:00,-20.1,3.9,8
120035,16,20140201,1,1,2014-02-01 00:00:00,-2,0,0
120035,20,20140101,1,1,2014-01-01 00:00:00,7.66,25.66,6
120035,21,20140101,1,1,2014-01-01 00:00:00,7.96,19.96,4
120035,23,20140101,1,1,2014-01-01 00:00:00,5.97,14.97,3
120035,24,20140101,1,1,2014-01-01 00:00:00,17.91,44.91,9
120035,24,20140301,1,1,2014-03-01 00:00:00,-8,0,0
120035,27,20140101,1,1,2014-01-01 00:00:00,1.99,4.99,1
120035,28,20140301,1,1,2014-03-01 00:00:00,-2,0,0
120035,31,20140301,1,1,2014-03-01 00:00:00,-10,0,0
120035,32,20140301,1,1,2014-03-01 00:00:00,-6,0,0
120035,34,20140301,1,1,2014-03-01 00:00:00,-4,0,0
120035,37,20140301,1,1,2014-03-01 00:00:00,-4,0,0
120035,39,20140201,1,1,2014-02-01 00:00:00,-4.3,10.7,5
120037,501,20140101,1,1,2014-01-01 00:00:00,-9,0,0
120037,526,20140101,1,1,2014-01-01 00:00:00,-9,0,0
120039,10,20140101,1,1,2014-01-01 00:00:00,1,0,0
120039,20,20140101,1,1,2014-01-01 00:00:00,1,0,0
120039,20,20140301,1,1,2014-03-01 00:00:00,-15,0,0
120039,34,20140301,1,1,2014-03-01 00:00:00,-14,0,0
120041,510,20140301,1,1,2014-03-01 00:00:00,-17,0,0
120041,514,20140301,1,1,2014-03-01 00:00:00,-21.3,2.7,1
120041,525,20140101,1,1,2014-01-01 00:00:00,-13.2,10.8,1
120041,526,20140101,1,1,2014-01-01 00:00:00,-24,0,0
120050,38,20140101,1,1,2014-01-01 00:00:00,0.5,0,0
120053,3,20140101,1,1,2014-01-01 00:00:00,-0.75,0,0
120053,9,20140101,1,1,2014-01-01 00:00:00,-0.75,0,0
120053,9,20140301,1,1,2014-03-01 00:00:00,-2.75,0,0
120053,13,20140301,1,1,2014-03-01 00:00:00,-5.5,0,0
120057,2,20140101,1,1,2014-01-01 00:00:00,-5.5,0,0
120057,34,20140301,1,1,2014-03-01 00:00:00,-2.75,0,0
120058,10,20140301,1,1,2014-03-01 00:00:00,-5.5,0,0
120061,2,20140301,1,1,2014-03-01 00:00:00,-5.5,0,0
120061,5,20140301,1,1,2014-03-01 00:00:00,-11.1,3.9,4
120061,6,20140301,1,1,2014-03-01 00:00:00,-13.75,0,0
120061,7,20140101,1,1,2014-01-01 00:00:00,-1.51,14.99,1
120061,7,20140301,1,1,2014-03-01 00:00:00,-30.25,0,0
120061,9,20140301,1,1,2014-03-01 00:00:00,-78.5,18,14
120061,10,20140101,1,1,2014-01-01 00:00:00,-10.05,14.7,5
120061,11,20140301,1,1,2014-03-01 00:00:00,-23.7,13.8,10
120061,12,20140301,1,1,2014-03-01 00:00:00,-16.5,0,0
120061,13,20140101,1,1,2014-01-01 00:00:00,30.71,59.96,4
120061,20,20140101,1,1,2014-01-01 00:00:00,10.24,34.99,3
120061,20,20140701,1,1,2014-07-01 00:00:00,-11.24,-14.99,-1
120061,21,20140101,1,1,2014-01-01 00:00:00,-20.99,-14.99,-1
120061,23,20140101,1,1,2014-01-01 00:00:00,-10.8,17.7,6
120061,24,20140101,1,1,2014-01-01 00:00:00,5.97,44.97,3
120061,26,20140101,1,1,2014-01-01 00:00:00,20.22,44.97,3
120061,27,20140101,1,1,2014-01-01 00:00:00,-20.25,0,0
120061,31,20140301,1,1,2014-03-01 00:00:00,-6.25,0,0
120061,33,20140101,1,1,2014-01-01 00:00:00,-0.01,14.99,1
120061,33,20140301,1,1,2014-03-01 00:00:00,-2.75,0,0
120061,37,20140101,1,1,2014-01-01 00:00:00,5.69,17.69,2
120061,38,20140301,1,1,2014-03-01 00:00:00,-13.75,0,0
120061,39,20140101,1,1,2014-01-01 00:00:00,-0.01,32.99,7
120068,26,20140101,1,1,2014-01-01 00:00:00,0.52,0,0
120068,26,20140301,1,1,2014-03-01 00:00:00,-1.74,0,0
120068,28,20140301,1,1,2014-03-01 00:00:00,-1.74,0,0
120068,32,20140101,1,1,2014-01-01 00:00:00,1.04,0,0
120071,2,20140301,1,1,2014-03-01 00:00:00,-1.74,0,0
120071,3,20140101,1,1,2014-01-01 00:00:00,6.52,0,0
120071,4,20140101,1,1,2014-01-01 00:00:00,4.52,0,0
120071,11,20140101,1,1,2014-01-01 00:00:00,4.26,0,0
120077,5,20140101,1,1,2014-01-01 00:00:00,-12,0,0
120077,10,20140101,1,1,2014-01-01 00:00:00,-8,0,0
120077,24,20140101,1,1,2014-01-01 00:00:00,-4,0,0
120077,33,20140101,1,1,2014-01-01 00:00:00,-4,0,0
120082,2,20140101,1,1,2014-01-01 00:00:00,-23.8,0,0
120082,3,20140101,1,1,2014-01-01 00:00:00,-14.28,0,0
120082,5,20140101,1,1,2014-01-01 00:00:00,-4.76,0,0
120082,19,20140101,1,1,2014-01-01 00:00:00,-23.8,0,0
120082,19,20140301,1,1,2014-03-01 00:00:00,-20.78,11.5,2
120082,20,20140301,1,1,2014-03-01 00:00:00,-4.76,0,0
120082,22,20140101,1,1,2014-01-01 00:00:00,-9.52,0,0
120082,25,20140101,1,1,2014-01-01 00:00:00,-4.76,0,0
120082,31,20140101,1,1,2014-01-01 00:00:00,-19.04,0,0
120082,38,20140301,1,1,2014-03-01 00:00:00,-18.28,0,0
120093,10,20140101,1,1,2014-01-01 00:00:00,0,0,0
120095,37,20140101,1,1,2014-01-01 00:00:00,-12.18,0,0
120104,546,20140101,1,1,2014-01-01 00:00:00,-4.25,0,0
120104,555,20140101,1,1,2014-01-01 00:00:00,-4.25,0,0
120114,31,20140101,1,1,2014-01-01 00:00:00,-2,0,0
120121,5,20140101,1,1,2014-01-01 00:00:00,0.2,0,0
120121,8,20140101,1,1,2014-01-01 00:00:00,2.38,5.98,2
120121,9,20140101,1,1,2014-01-01 00:00:00,1.19,2.99,1
120121,9,20140301,1,1,2014-03-01 00:00:00,-1.3,0.5,1
120121,11,20140101,1,1,2014-01-01 00:00:00,-0.9,0.9,1
120129,33,20140101,1,1,2014-01-01 00:00:00,3,0,0
120130,2,20140101,1,1,2014-01-01 00:00:00,-2.5,0,0
120130,3,20140101,1,1,2014-01-01 00:00:00,-2.5,0,0
120130,6,20140101,1,1,2014-01-01 00:00:00,-2.5,0,0
120130,38,20140101,1,1,2014-01-01 00:00:00,-2.5,0,0
120137,18,20140301,1,1,2014-03-01 00:00:00,-8,0,0
120137,507,20140101,1,1,2014-01-01 00:00:00,0.99,3.99,1
120143,9,20140301,1,1,2014-03-01 00:00:00,2.99,8.99,2
120143,19,20140301,1,1,2014-03-01 00:00:00,4.99,7.99,1
120143,501,20140101,1,1,2014-01-01 00:00:00,278.64,446.64,56
120143,501,20140301,1,1,2014-03-01 00:00:00,39.92,63.92,8
120143,503,20140101,1,1,2014-01-01 00:00:00,202.19,325.19,41
120143,504,20140101,1,1,2014-01-01 00:00:00,222.57,357.57,45
120143,507,20140101,1,1,2014-01-01 00:00:00,365.26,587.26,74
120143,520,20140301,1,1,2014-03-01 00:00:00,4.99,7.99,1
120143,523,20140101,1,1,2014-01-01 00:00:00,134.73,215.73,27
120143,523,20140301,1,1,2014-03-01 00:00:00,14.97,23.97,3
120143,524,20140301,1,1,2014-03-01 00:00:00,14.97,23.97,3
120143,526,20140101,1,1,2014-01-01 00:00:00,113.98,182.98,23
120143,526,20140301,1,1,2014-03-01 00:00:00,29.94,47.94,6
120143,528,20140301,1,1,2014-03-01 00:00:00,4.99,7.99,1
120143,530,20140101,1,1,2014-01-01 00:00:00,124.75,199.75,25
120143,530,20140301,1,1,2014-03-01 00:00:00,29.94,47.94,6
120143,531,20140301,1,1,2014-03-01 00:00:00,29.94,47.94,6
120143,533,20140101,1,1,2014-01-01 00:00:00,144.71,231.71,29
120143,534,20140301,1,1,2014-03-01 00:00:00,9.98,15.98,2
120143,536,20140101,1,1,2014-01-01 00:00:00,153.79,249.79,32
120143,540,20140701,1,1,2014-07-01 00:00:00,-1,0,0
120143,542,20140701,1,1,2014-07-01 00:00:00,-2,0,0
120144,12,20140301,1,1,2014-03-01 00:00:00,15.99,39.99,1
120146,14,20140301,1,1,2014-03-01 00:00:00,-8,0,0
120151,2,20140301,1,1,2014-03-01 00:00:00,9.98,15.98,2
120151,5,20140301,1,1,2014-03-01 00:00:00,79.84,127.84,16
120151,8,20140301,1,1,2014-03-01 00:00:00,79.84,127.84,16
120151,11,20140301,1,1,2014-03-01 00:00:00,24.95,39.95,5
120151,13,20140701,1,1,2014-07-01 00:00:00,0,0,0
120151,15,20140701,1,1,2014-07-01 00:00:00,0,0,0
120151,16,20140701,1,1,2014-07-01 00:00:00,0,0,0
120151,18,20140701,1,1,2014-07-01 00:00:00,0,0,0
120151,20,20140701,1,1,2014-07-01 00:00:00,-2,0,0
120151,33,20140301,1,1,2014-03-01 00:00:00,64.87,103.87,13
120151,39,20140701,1,1,2014-07-01 00:00:00,0,0,0
120151,515,20140101,1,1,2014-01-01 00:00:00,4.99,7.99,1
120151,522,20140301,1,1,2014-03-01 00:00:00,4.99,7.99,1
120151,525,20140701,1,1,2014-07-01 00:00:00,-4,0,0
120151,545,20140301,1,1,2014-03-01 00:00:00,4.99,7.99,1
120155,3,20140301,1,1,2014-03-01 00:00:00,-3,0,0
120155,9,20140201,1,1,2014-02-01 00:00:00,-1,0,0
120155,18,20140201,1,1,2014-02-01 00:00:00,-3,5,2
120155,558,20140201,1,1,2014-02-01 00:00:00,1,0,0
120157,506,20140301,1,1,2014-03-01 00:00:00,5.99,9.99,1
120157,512,20140301,1,1,2014-03-01 00:00:00,11.98,19.98,2
120157,515,20140301,1,1,2014-03-01 00:00:00,5.99,9.99,1
120163,10,20140201,1,1,2014-02-01 00:00:00,8,0,0
120166,575,20140701,1,1,2014-07-01 00:00:00,-34,0,0
120170,23,20140201,1,1,2014-02-01 00:00:00,0,0,0
120184,12,20140201,1,1,2014-02-01 00:00:00,2,0,0
120184,32,20140301,1,1,2014-03-01 00:00:00,-5,0,0
120185,2,20140301,1,1,2014-03-01 00:00:00,0,0,0
120185,14,20140201,1,1,2014-02-01 00:00:00,-2.01,12.99,1
120185,528,20140201,1,1,2014-02-01 00:00:00,5,0,0
120192,10,20140201,1,1,2014-02-01 00:00:00,-3,7,2
120192,21,20140301,1,1,2014-03-01 00:00:00,-3,0,0
120192,24,20140301,1,1,2014-03-01 00:00:00,-3,0,0
120192,33,20140201,1,1,2014-02-01 00:00:00,-3,0,0
120192,547,20140201,1,1,2014-02-01 00:00:00,-1.5,3.5,1
120192,573,20140201,1,1,2014-02-01 00:00:00,2,0,0
120195,18,20140301,1,1,2014-03-01 00:00:00,-3,0,0
120204,15,20140701,1,1,2014-07-01 00:00:00,3,0,0
120223,5,20140201,1,1,2014-02-01 00:00:00,3,0,0
120251,9,20140201,1,1,2014-02-01 00:00:00,-10,0,0
120253,18,20140301,1,1,2014-03-01 00:00:00,-11,0,0
120253,21,20140301,1,1,2014-03-01 00:00:00,-17,0,0
120253,24,20140301,1,1,2014-03-01 00:00:00,-34,0,0
120253,26,20140201,1,1,2014-02-01 00:00:00,-12,0,0
120253,33,20140201,1,1,2014-02-01 00:00:00,-34,0,0
120253,38,20140101,1,1,2014-01-01 00:00:00,-12,0,0
120253,39,20140201,1,1,2014-02-01 00:00:00,-85,0,0
120255,574,20140201,1,1,2014-02-01 00:00:00,-44.99,-59.99,-1
120258,19,20140301,1,1,2014-03-01 00:00:00,-8,0,0
120258,515,20140101,1,1,2014-01-01 00:00:00,10,0,0
120262,541,20140201,1,1,2014-02-01 00:00:00,-12,0,0
120262,572,20140101,1,1,2014-01-01 00:00:00,-8,0,0
120269,8,20140301,1,1,2014-03-01 00:00:00,-3,0,0
120269,20,20140201,1,1,2014-02-01 00:00:00,-12,0,0
120284,7,20140101,1,1,2014-01-01 00:00:00,-1.74,0,0
120284,8,20140201,1,1,2014-02-01 00:00:00,-3.48,0,0
120284,9,20140101,1,1,2014-01-01 00:00:00,-1.22,0,0
120297,18,20140201,1,1,2014-02-01 00:00:00,5,0,0
120297,506,20140201,1,1,2014-02-01 00:00:00,5,0,0
120297,520,20140301,1,1,2014-03-01 00:00:00,10,0,0
120321,519,20140401,1,1,2014-04-01 00:00:00,24.96,23.96,4
120324,4,20140101,1,1,2014-01-01 00:00:00,-10.14,17.86,10
120324,8,20140401,1,1,2014-04-01 00:00:00,-1,0,0
120324,11,20140301,1,1,2014-03-01 00:00:00,-1,0,0
120324,14,20140301,1,1,2014-03-01 00:00:00,-1,0,0
120324,19,20140101,1,1,2014-01-01 00:00:00,3.96,11.96,4
120324,20,20140201,1,1,2014-02-01 00:00:00,-2,0,0
120324,22,20140101,1,1,2014-01-01 00:00:00,-3.01,2.99,1
120324,23,20140201,1,1,2014-02-01 00:00:00,-2,0,0
120324,25,20140101,1,1,2014-01-01 00:00:00,-14.08,35.92,20
120324,26,20140201,1,1,2014-02-01 00:00:00,-6,0,0
120324,28,20140101,1,1,2014-01-01 00:00:00,-0.04,11.96,4
120324,34,20140401,1,1,2014-04-01 00:00:00,-1,0,0
120325,7,20140301,1,1,2014-03-01 00:00:00,-1,0,0
120325,7,20140401,1,1,2014-04-01 00:00:00,-2,0,0
120325,21,20140101,1,1,2014-01-01 00:00:00,-6.03,8.97,3
120325,22,20140201,1,1,2014-02-01 00:00:00,-2,0,0
120325,24,20140101,1,1,2014-01-01 00:00:00,-6,0,0
120325,25,20140201,1,1,2014-02-01 00:00:00,-8.99,-3.99,0
120325,27,20140101,1,1,2014-01-01 00:00:00,-4.14,41.86,14
120325,28,20140201,1,1,2014-02-01 00:00:00,-1,0,0
120325,39,20140301,1,1,2014-03-01 00:00:00,-1,0,0
120326,517,20140301,1,1,2014-03-01 00:00:00,10.25,12.99,1
120327,11,20140301,1,1,2014-03-01 00:00:00,-1,0,0
120327,22,20140101,1,1,2014-01-01 00:00:00,1,0,0
120327,23,20140201,1,1,2014-02-01 00:00:00,-2,0,0
120327,25,20140101,1,1,2014-01-01 00:00:00,1,0,0
120327,26,20140201,1,1,2014-02-01 00:00:00,-2,0,0
120339,40,20140201,1,1,2014-02-01 00:00:00,0.26,0,0
120361,6,20140301,1,1,2014-03-01 00:00:00,24.19,39.94,7
120361,6,20140401,1,1,2014-04-01 00:00:00,9.24,5.99,1
120361,9,20140301,1,1,2014-03-01 00:00:00,11.22,17.97,3
120361,9,20140701,1,1,2014-07-01 00:00:00,-9,0,0
120361,12,20140701,1,1,2014-07-01 00:00:00,-2,0,0
120361,13,20140701,1,1,2014-07-01 00:00:00,-3.5,0,0
120361,14,20140101,1,1,2014-01-01 00:00:00,22.44,35.94,6
120361,15,20140701,1,1,2014-07-01 00:00:00,-1.75,0,0
120361,16,20140701,1,1,2014-07-01 00:00:00,1.75,0,0
120361,18,20140201,1,1,2014-02-01 00:00:00,52.36,83.86,14
120361,18,20140701,1,1,2014-07-01 00:00:00,-5.55,8.7,3
120361,19,20140701,1,1,2014-07-01 00:00:00,-4.5,0,0
120361,20,20140101,1,1,2014-01-01 00:00:00,11.22,17.97,3
120361,20,20140701,1,1,2014-07-01 00:00:00,4,0,0
120361,21,20140201,1,1,2014-02-01 00:00:00,59.84,95.84,16
120361,22,20140701,1,1,2014-07-01 00:00:00,-7.75,10,8
120361,35,20140301,1,1,2014-03-01 00:00:00,48.62,77.87,13
120361,35,20140401,1,1,2014-04-01 00:00:00,48.4,59.9,10
120361,38,20140301,1,1,2014-03-01 00:00:00,11.22,17.97,3
120362,13,20140101,1,1,2014-01-01 00:00:00,-1.25,0,0
120362,19,20140101,1,1,2014-01-01 00:00:00,-13.75,0,0
120365,2,20140301,1,1,2014-03-01 00:00:00,27.92,45.92,8
120365,2,20140401,1,1,2014-04-01 00:00:00,-19.1,15.9,14
120365,5,20140301,1,1,2014-03-01 00:00:00,29.66,49.91,9
120365,7,20140101,1,1,2014-01-01 00:00:00,18.7,29.95,5
120365,10,20140101,1,1,2014-01-01 00:00:00,3.74,5.99,1
120365,11,20140201,1,1,2014-02-01 00:00:00,25.18,40.93,7
120365,13,20140101,1,1,2014-01-01 00:00:00,26.18,41.93,7
120365,13,20140701,1,1,2014-07-01 00:00:00,5.48,9.98,2
120365,14,20140201,1,1,2014-02-01 00:00:00,55.1,88.85,15
120365,16,20140701,1,1,2014-07-01 00:00:00,-3.74,-5.99,-1
120365,22,20140401,1,1,2014-04-01 00:00:00,-2.75,0,0
120365,25,20140301,1,1,2014-03-01 00:00:00,14.96,23.96,4
120365,25,20140401,1,1,2014-04-01 00:00:00,-25.76,4.99,1
120365,28,20140301,1,1,2014-03-01 00:00:00,13.7,24.95,5
120365,28,20140401,1,1,2014-04-01 00:00:00,-5.26,4.99,1
120365,31,20140301,1,1,2014-03-01 00:00:00,24.18,39.93,7
120365,31,20140401,1,1,2014-04-01 00:00:00,-17.76,7.99,2
120365,34,20140301,1,1,2014-03-01 00:00:00,17.44,30.94,6
120365,39,20140101,1,1,2014-01-01 00:00:00,48.62,77.87,13
120365,40,20140201,1,1,2014-02-01 00:00:00,22.44,35.94,6
120366,22,20140401,1,1,2014-04-01 00:00:00,3.74,5.99,1
120366,24,20140301,1,1,2014-03-01 00:00:00,33.66,53.91,9
120366,24,20140401,1,1,2014-04-01 00:00:00,18.7,29.95,5
120367,3,20140301,1,1,2014-03-01 00:00:00,-2.5,0,0
120367,5,20140101,1,1,2014-01-01 00:00:00,-15.15,56.85,27
120367,8,20140101,1,1,2014-01-01 00:00:00,-8.13,33.62,18
120367,11,20140101,1,1,2014-01-01 00:00:00,1.33,53.83,20
120367,14,20140101,1,1,2014-01-01 00:00:00,-33.44,53.81,36
120367,15,20140401,1,1,2014-04-01 00:00:00,-1.25,0,0
120367,20,20140401,1,1,2014-04-01 00:00:00,-1.25,0,0
120367,21,20140401,1,1,2014-04-01 00:00:00,-1.25,0,0
120367,23,20140301,1,1,2014-03-01 00:00:00,-2.5,0,0
120367,23,20140401,1,1,2014-04-01 00:00:00,-2.5,0,0
120367,26,20140301,1,1,2014-03-01 00:00:00,-3.75,0,0
120367,32,20140301,1,1,2014-03-01 00:00:00,-2.5,0,0
120367,37,20140101,1,1,2014-01-01 00:00:00,-36.73,96.77,51
120367,40,20140201,1,1,2014-02-01 00:00:00,-8.75,0,0
120368,2,20140301,1,1,2014-03-01 00:00:00,-36.28,37.97,23
120368,2,20140701,1,1,2014-07-01 00:00:00,3.48,7.98,2
120368,3,20140701,1,1,2014-07-01 00:00:00,-4.99,-5.99,-1
120368,4,20140201,1,1,2014-02-01 00:00:00,-45.1,10.9,11
120368,5,20140701,1,1,2014-07-01 00:00:00,12.18,27.93,7
120368,6,20140701,1,1,2014-07-01 00:00:00,11.19,26.94,7
120368,7,20140201,1,1,2014-02-01 00:00:00,-52.75,29.5,31
120368,8,20140701,1,1,2014-07-01 00:00:00,13.92,31.92,8
120368,9,20140701,1,1,2014-07-01 00:00:00,48.72,111.72,28
120368,10,20140201,1,1,2014-02-01 00:00:00,-45,0,0
120368,10,20140701,1,1,2014-07-01 00:00:00,53.94,123.69,31
120368,11,20140701,1,1,2014-07-01 00:00:00,8.7,19.95,5
120368,12,20140701,1,1,2014-07-01 00:00:00,46.74,109.74,28
120368,13,20140701,1,1,2014-07-01 00:00:00,17.89,44.89,12
120368,14,20140401,1,1,2014-04-01 00:00:00,319.06,512.56,86
120368,14,20140501,1,1,2014-05-01 00:00:00,-0.26,1.99,1
120368,16,20140701,1,1,2014-07-01 00:00:00,15.66,35.91,9
120368,19,20140401,1,1,2014-04-01 00:00:00,301.94,484.19,81
120368,19,20140701,1,1,2014-07-01 00:00:00,13.52,31.52,8
120368,20,20140401,1,1,2014-04-01 00:00:00,265.54,425.29,71
120368,22,20140301,1,1,2014-03-01 00:00:00,51.81,249.56,79
120368,22,20140401,1,1,2014-04-01 00:00:00,273.02,437.27,73
120368,25,20140301,1,1,2014-03-01 00:00:00,89.54,238.54,59
120368,25,20140401,1,1,2014-04-01 00:00:00,314.16,503.16,84
120368,27,20140201,1,1,2014-02-01 00:00:00,-47.5,0,0
120368,28,20140301,1,1,2014-03-01 00:00:00,2.42,49.92,10
120368,28,20140401,1,1,2014-04-01 00:00:00,152.74,244.99,41
120368,31,20140301,1,1,2014-03-01 00:00:00,14.02,281.02,92
120368,33,20140201,1,1,2014-02-01 00:00:00,-43.85,15.9,16
120368,34,20140701,1,1,2014-07-01 00:00:00,1.74,3.99,1
120368,37,20140701,1,1,2014-07-01 00:00:00,11.93,29.93,8
120368,39,20140201,1,1,2014-02-01 00:00:00,-56.24,8.51,11
120368,40,20140701,1,1,2014-07-01 00:00:00,20.88,47.88,12
120368,518,20140201,1,1,2014-02-01 00:00:00,-1.25,0,0
